Frame Index,Latency (ms),7-Frame Trend (ms),High-Frequency Jitter (ms),System Jitter (ms),Cumulative Drift (ms),Temperature Change (C),Centered Trend Component (ms),GPU Temperature (C),GPU SM Clock (MHz),GPU Utilization (%),GPU Power (W),DVFS Event,DVFS Effect (ms),Spike Event,Spike Effect (ms),Burst Effect (ms)
284,9.175917489188057,9.218827773113638,-0.04291028392558083,-0.043881679790707485,-20.84842051291941,1.0,-0.08588694402844865,32.0,2940.0,11.0,118.37,0,0.0,0,0.0,0.0
285,9.353682381766182,9.248067972611407,0.10561440915477505,0.10464301328964838,-20.984306802554894,1.0,-0.05664674453067953,32.0,2940.0,11.0,118.37,0,0.0,0,0.0,0.0
286,9.130560193743024,9.242207507697902,-0.1116473139548777,-0.11261870982000437,-21.12605355710388,1.0,-0.06250720944418475,32.0,2940.0,11.0,118.37,0,0.0,0,0.0,0.0
287,9.16494641985212,9.278150675248124,-0.11320425539600443,-0.11417565126113109,-21.231857144102648,1.0,-0.026564041893962553,32.0,2940.0,11.0,118.37,0,0.0,0,0.0,0.0
288,9.478262765066964,9.279617543123207,0.19864522194375667,0.19767382607863002,-21.33619386322633,1.0,-0.025097174018879898,32.0,2940.0,11.0,118.37,0,0.0,0,0.0,0.0
289,9.207616533551898,9.268290850580955,-0.06067431702905779,-0.06164571289418445,-21.451857274892266,1.0,-0.03642386656113139,32.0,2940.0,11.0,118.37,0,0.0,0,0.0,0.0
290,9.436068943568639,9.281746533452248,0.15432241011639114,0.1533510142512645,-21.554065003686908,1.0,-0.022968183689838995,32.0,2842.0,18.0,117.34,1,0.15432241011639114,0,0.0,0.0
291,9.186185564313616,9.275168905452805,-0.08898334113918871,-0.08995473700431537,-21.662850360480995,1.0,-0.02954581168928172,32.0,2842.0,18.0,117.34,1,-0.08898334113918871,0,0.0,0.0
292,9.274395533970424,9.22771625129544,0.046679282674983114,0.045707886809856456,-21.819088371432443,1.0,-0.07699846584664627,32.0,2842.0,18.0,117.34,1,0.046679282674983114,0,0.0,0.0
293,9.224749973842076,9.227974716497926,-0.0032247426558491554,-0.004196138520975816,-21.975067917181406,1.0,-0.0767400006441612,32.0,2842.0,18.0,117.34,1,-0.0032247426558491554,0,0.0,0.0
294,9.118903023856026,9.208638872419085,-0.08973584856305905,-0.09070724442818572,-22.15038330700921,1.0,-0.09607584472300168,32.0,2842.0,18.0,117.34,1,-0.08973584856305905,0,0.0,0.0
295,9.146094185965401,9.204946401167888,-0.058852215202486846,-0.059823611067613504,-22.329391168088215,1.0,-0.09976831597419888,32.0,2842.0,18.0,117.34,1,-0.058852215202486846,0,0.0,0.0
296,9.209425789969307,9.191131591796875,0.018294198172432274,0.017322802307305613,-22.522213838538228,1.0,-0.11358312534521176,32.0,2842.0,18.0,117.34,1,0.018294198172432274,0,0.0,0.0
297,9.300718035016741,9.204793657575335,0.09592437744140625,0.09495298157627959,-22.701374443209783,1.0,-0.09992105956675168,32.0,2842.0,18.0,117.34,1,0.09592437744140625,0,0.0,0.0
298,9.160338265555245,9.216138567243304,-0.05580030168805905,-0.05677169755318571,-22.86919013821337,1.0,-0.08857614989878293,32.0,2842.0,18.0,117.34,1,-0.05580030168805905,0,0.0,0.0
299,9.177691868373326,9.241648304219147,-0.06395643584582089,-0.06492783171094756,-23.01149609624111,1.0,-0.06306641292293946,32.0,2842.0,18.0,117.34,1,-0.06395643584582089,0,0.0,0.0
300,9.320384434291295,9.235953661860252,0.08443077243104291,0.08345937656591625,-23.15949669662775,1.0,-0.06876105528183452,32.0,2850.0,18.0,120.49,1,0.08443077243104291,0,0.0,0.0
301,9.198317391531807,9.227428514130262,-0.029111122598454386,-0.030082518463581048,-23.316022444744377,1.0,-0.0772862030118251,32.0,2850.0,18.0,120.49,1,-0.029111122598454386,0,0.0,0.0
302,9.324662344796318,9.248073032924108,0.07658931187221008,0.07561791600708341,-23.45190367406716,1.0,-0.056641684217979105,32.0,2850.0,18.0,120.49,1,0.07658931187221008,0,0.0,0.0
303,9.169563293457031,9.245864245356344,-0.07630095189931296,-0.07727234776443963,-23.589993690957705,1.0,-0.05885047178574254,32.0,2850.0,18.0,120.49,1,-0.07630095189931296,0,0.0,0.0
304,9.241042000906807,9.244413103376115,-0.0033711024693072744,-0.004342498334433935,-23.729534849828482,1.0,-0.060301613765972206,32.0,2850.0,18.0,120.49,1,-0.0033711024693072744,0,0.0,0.0
305,9.304849897112165,9.258256717604032,0.046593179508132465,0.04562178364300581,-23.85523239447134,1.0,-0.046457999538054295,32.0,2850.0,18.0,120.49,1,0.046593179508132465,0,0.0,0.0
306,9.162230355398995,9.240272833376514,-0.07804247797751884,-0.07901387384264551,-23.998913823341717,1.0,-0.06444188376557314,32.0,2850.0,18.0,120.49,1,-0.07804247797751884,0,0.0,0.0
307,9.310226440429688,9.278954953563456,0.03127148686623116,0.030300091001104496,-24.10391313202515,1.0,-0.025759763578630412,32.0,2850.0,18.0,120.49,1,0.03127148686623116,0,0.0,0.0
308,9.295222691127233,9.288679006148357,0.00654368497887603,0.0055722891137493695,-24.19918838812368,1.0,-0.016035710993730135,32.0,2850.0,18.0,120.49,1,0.00654368497887603,0,0.0,0.0
309,9.198775155203682,9.27145650435467,-0.07268134915098834,-0.073652745016115,-24.3116861460159,1.0,-0.03325821278741614,32.0,2850.0,18.0,120.49,1,-0.07268134915098834,0,0.0,0.0
310,9.440338134765625,9.279780485192124,0.1605576495735015,0.15958625370837484,-24.41585992307067,1.0,-0.024934231949963248,32.0,2940.0,18.0,120.49,0,0.0,0,0.0,0.0
311,9.309110369001116,9.260842926648198,0.04826744235291791,0.04729604648779125,-24.538971258669363,1.0,-0.04387179049388834,32.0,2940.0,18.0,120.49,0,0.0,0,0.0,0.0
312,9.184292384556361,9.25828287552814,-0.07399049097177901,-0.07496188683690568,-24.664642645388113,1.0,-0.046431841613946645,32.0,2940.0,18.0,120.49,0,0.0,0,0.0,0.0
313,9.220498221261161,9.271856035505023,-0.0513578142438611,-0.05232921010898776,-24.77674087212998,1.0,-0.03285868163706418,32.0,2940.0,18.0,120.49,0,0.0,0,0.0,0.0
314,9.17766353062221,9.229364044812261,-0.05170051419005084,-0.0526719100551775,-24.93133108956461,1.0,-0.07535067232982584,32.0,2940.0,18.0,120.49,0,0.0,0,0.0,0.0
315,9.27730233328683,9.20910613390864,0.06819619937818899,0.06722480351306233,-25.106179217902856,1.0,-0.0956085832334459,32.0,2940.0,18.0,120.49,0,0.0,0,0.0,0.0
316,9.293787275041852,9.214752508669482,0.07903476637237006,0.0780633705072434,-25.275380971480264,1.0,-0.08996220847260439,32.0,2940.0,18.0,120.49,0,0.0,0,0.0,0.0
317,9.142894199916295,9.229612233687421,-0.08671803377112575,-0.08768942963625241,-25.429723000039733,1.0,-0.07510248345466586,32.0,2940.0,18.0,120.49,0,0.0,0,0.0,0.0
318,9.167304992675781,9.271512712751116,-0.10420772007533508,-0.10517911594046174,-25.542164549535507,1.0,-0.03320200439097043,32.0,2940.0,18.0,120.49,0,0.0,0,0.0,0.0
319,9.223817007882255,9.30405737429249,-0.08024036641023535,-0.08121176227536202,-25.622061437489904,1.0,-0.0006573428495961764,32.0,2940.0,18.0,120.49,0,0.0,0,0.0,0.0
320,9.324516296386719,9.295337754852918,0.02917854153380084,0.028207145668674178,-25.710677944883876,1.0,-0.009376962289168844,32.0,2940.0,18.0,119.26,0,0.0,0,0.0,0.0
321,9.47096688406808,9.314199330855388,0.15676755321269198,0.15579615734756533,-25.780432876275377,1.0,0.009484613713301115,32.0,2940.0,18.0,119.26,0,0.0,0,0.0,0.0
322,9.505114964076451,9.319137728944117,0.18597723513233433,0.18500583926720768,-25.84524940957815,1.0,0.014423011802030317,32.0,2940.0,18.0,119.26,0,0.0,0,0.0,0.0
323,9.232749938964844,9.314567565917969,-0.081817626953125,-0.08278902281825166,-25.91463610590707,1.0,0.009852848775881995,32.0,2940.0,18.0,119.26,0,0.0,0,0.0,0.0
324,9.274925231933594,9.305111320651307,-0.030186088717712778,-0.03115748458283944,-25.993479047502653,1.0,0.00039660350921977283,32.0,2940.0,18.0,119.26,0,0.0,0,0.0,0.0
325,9.201873779296875,9.267246791294642,-0.06537301199776735,-0.06634440786289401,-26.110186518454903,1.0,-0.037467925847444405,32.0,2940.0,18.0,119.26,0,0.0,0,0.0,0.0
326,9.191825866699219,9.229663148218272,-0.03783728151905308,-0.038808677384179736,-26.26447763248352,1.0,-0.07505156892381493,32.0,2940.0,18.0,119.26,0,0.0,0,0.0,0.0
327,9.258322579520089,9.25692453189772,0.0013980476223682814,0.000426651757241621,-26.39150736283269,1.0,-0.04779018524436651,32.0,2940.0,18.0,119.26,0,0.0,0,0.0,0.0
328,9.205915178571429,9.243482005839445,-0.03756682726801586,-0.038538223133142514,-26.531979619240136,1.0,-0.06123271130264207,32.0,2940.0,18.0,119.26,0,0.0,0,0.0,0.0
329,9.242029462541852,9.259595754195232,-0.017566291653379196,-0.018537687518505857,-26.656338127291797,1.0,-0.045118962946855135,32.0,2940.0,18.0,119.26,0,0.0,0,0.0,0.0
330,9.423579624720983,9.262939453125,0.16064017159598265,0.159668775730856,-26.777352936413685,1.0,-0.041775264017086755,32.0,2797.0,18.0,117.98,1,0.16064017159598265,0,0.0,0.0
331,9.18082754952567,9.251914355219625,-0.07108680569395531,-0.07205820155908198,-26.909392843440948,1.0,-0.05280036192246129,32.0,2797.0,18.0,117.98,1,-0.07108680569395531,0,0.0,0.0
332,9.314670017787389,9.27188375044842,0.04278626733896829,0.04181487147384163,-27.02146335523942,1.0,-0.03283096669366614,32.0,2797.0,18.0,117.98,1,0.04278626733896829,0,0.0,0.0
333,9.215231759207589,9.2655935482103,-0.05036178900271082,-0.05133318486783748,-27.13982406927601,1.0,-0.03912116893178741,32.0,2797.0,18.0,117.98,1,-0.05036178900271082,0,0.0,0.0
334,9.181146894182477,9.230097089494977,-0.0489501953125,-0.04992159117762666,-27.293681242027922,1.0,-0.07461762764710933,32.0,2797.0,18.0,117.98,1,-0.0489501953125,0,0.0,0.0
335,9.345700945172991,9.3980787627551,-0.05237781758210858,-0.053349213447235234,-27.279556741519713,1.0,0.09336404561301315,32.0,2797.0,18.0,117.98,1,-0.05237781758210858,0,0.0,0.0
336,9.197998046875,9.375621250697543,-0.17762320382254337,-0.17859459968767002,-27.28788975306906,1.0,0.07090653355545662,32.0,2797.0,18.0,117.98,1,-0.17762320382254337,0,0.0,0.0
337,9.175104413713727,9.391011296486367,-0.21590688277263936,-0.21687827863776601,-27.280832718829583,1.0,0.08629657934428003,32.0,2797.0,18.0,117.98,1,-0.21590688277263936,0,0.0,0.0
338,10.35669926234654,9.399714100117587,0.9569851622289534,0.9560137663638267,-27.265072880958886,1.0,0.09499938297549981,32.0,2797.0,18.0,117.98,1,0.9569851622289534,1,0.9569851622289534,0.0
339,9.157467433384486,9.391502380371094,-0.23403494698660765,-0.2350063428517343,-27.257524762834684,1.0,0.086787663229007,32.0,2797.0,18.0,117.98,1,-0.23403494698660765,0,0.0,0.0
340,9.322962079729352,9.385947402642696,-0.06298532291334347,-0.06395671877847013,-27.25553162243888,1.0,0.08123268550060914,32.0,2820.0,18.0,116.83,1,-0.06298532291334347,0,0.0,0.0
341,9.242066519601005,9.386461997518733,-0.1443954779177279,-0.14536687378285454,-27.25302388716704,1.0,0.08174728037664636,32.0,2820.0,18.0,116.83,1,-0.1443954779177279,0,0.0,0.0
342,9.288218906947545,9.284623593700175,0.0035953132473700578,0.0026239173822433974,-27.352354555713752,1.0,-0.020091123441911662,32.0,2820.0,18.0,116.83,1,0.0035953132473700578,0,0.0,0.0
343,9.159113202776227,9.30322281195193,-0.14410960917570215,-0.1450810050408288,-27.433086006008715,1.0,-0.0014919051901571834,32.0,2820.0,18.0,116.83,1,-0.14410960917570215,0,0.0,0.0
344,9.178706577845983,9.285257144850126,-0.10655056700414356,-0.10752196286927022,-27.53178312340548,1.0,-0.019457572291960545,32.0,2820.0,18.0,116.83,1,-0.10655056700414356,0,0.0,0.0
345,9.64383043561663,9.280113531618701,0.3637169039979291,0.36274550813280243,-27.635623854033668,1.0,-0.024601185523385638,32.0,2820.0,18.0,116.83,1,0.3637169039979291,0,0.0,0.0
346,9.287661961146764,9.365769055424904,-0.07810709427814011,-0.07907849014326677,-27.653809060855654,1.0,0.061054338282817255,32.0,2820.0,18.0,116.83,1,-0.07810709427814011,0,0.0,0.0
347,9.197202410016741,9.37247591602559,-0.17527350600884795,-0.1762449018739746,-27.665287407076953,1.0,0.06776119888350252,32.0,2820.0,18.0,116.83,1,-0.17527350600884795,0,0.0,0.0
348,9.206061226981026,9.37511817776427,-0.16905695078324356,-0.17002834664837022,-27.674123491559573,1.0,0.07040346062218283,32.0,2820.0,18.0,116.83,1,-0.16905695078324356,0,0.0,0.0
349,9.88780757359096,9.324236967125717,0.5635706064652428,0.5625992106001162,-27.733840786680744,1.0,0.019522249983630502,32.0,2820.0,18.0,116.83,1,0.5635706064652428,1,0.5635706064652428,0.0
